Date,Open,High,Low,Close,Adj Close,Volume
7/14/2021,148.100006,149.570007,147.679993,149.149994,147.029877,127050800
7/15/2021,149.240005,150,147.089996,148.479996,146.369415,106820300
7/16/2021,148.460007,149.759995,145.880005,146.389999,144.309143,93251400
7/19/2021,143.75,144.070007,141.669998,142.449997,140.42514,121434600
7/20/2021,143.460007,147.100006,142.960007,146.149994,144.07254,96350000
7/21/2021,145.529999,146.130005,144.630005,145.399994,143.333221,74993500
7/22/2021,145.940002,148.199997,145.809998,146.800003,144.713318,77338200
7/23/2021,147.550003,148.720001,146.919998,148.559998,146.448303,71447400
7/26/2021,148.270004,149.830002,147.699997,148.990005,146.872192,72434100
7/27/2021,149.119995,149.210007,145.550003,146.770004,144.683746,104818600
7/28/2021,144.809998,146.970001,142.539993,144.979996,142.919189,118931200
7/29/2021,144.690002,146.550003,144.580002,145.639999,143.569778,56699500
7/30/2021,144.380005,146.330002,144.110001,145.860001,143.786652,70440600
8/2/2021,146.360001,146.949997,145.25,145.520004,143.451508,62880000
8/3/2021,145.809998,148.039993,145.179993,147.360001,145.26535,64786600
8/4/2021,147.270004,147.789993,146.279999,146.949997,144.861176,56368300
8/5/2021,146.979996,147.839996,146.169998,147.059998,144.96962,46397700
8/6/2021,146.350006,147.110001,145.630005,146.139999,144.278534,54126800
8/9/2021,146.199997,146.699997,145.520004,146.089996,144.229156,48908700
8/10/2021,146.440002,147.710007,145.300003,145.600006,143.745407,69023100
8/11/2021,146.050003,146.720001,145.529999,145.860001,144.00209,48493500
8/12/2021,146.190002,149.050003,145.839996,148.889999,146.9935,72282600
8/13/2021,148.970001,149.440002,148.270004,149.100006,147.200867,59375000
8/16/2021,148.539993,151.190002,146.470001,151.119995,149.195099,103296000
8/17/2021,150.229996,151.679993,149.089996,150.190002,148.276962,92229700
8/18/2021,149.800003,150.720001,146.149994,146.360001,144.495728,86326000
8/19/2021,145.029999,148,144.5,146.699997,144.83139,86960300
8/20/2021,147.440002,148.5,146.779999,148.190002,146.302414,60549600
8/23/2021,148.309998,150.190002,147.889999,149.710007,147.80307,60131800
8/24/2021,149.449997,150.860001,149.149994,149.619995,147.714218,48606400
8/25/2021,149.809998,150.320007,147.800003,148.360001,146.470276,58991300
8/26/2021,148.350006,149.119995,147.509995,147.539993,145.66069,48597200
8/27/2021,147.479996,148.75,146.830002,148.600006,146.707214,55802400
8/30/2021,149,153.490005,148.610001,153.119995,151.169617,90956700
8/31/2021,152.660004,152.800003,151.289993,151.830002,149.896057,86453100
9/1/2021,152.830002,154.979996,152.339996,152.509995,150.567398,80313700
9/2/2021,153.869995,154.720001,152.399994,153.649994,151.692886,71115500
9/3/2021,153.759995,154.630005,153.089996,154.300003,152.33461,57808700
9/7/2021,154.970001,157.259995,154.389999,156.690002,154.694168,82278300
9/8/2021,156.979996,157.039993,153.979996,155.110001,153.134277,74420200
9/9/2021,155.490005,156.110001,153.949997,154.070007,152.107529,57305700
9/10/2021,155,155.479996,148.699997,148.970001,147.072495,140893200
9/13/2021,150.630005,151.419998,148.75,149.550003,147.645096,102404300
9/14/2021,150.350006,151.070007,146.910004,148.119995,146.233307,109296300
9/15/2021,148.559998,149.440002,146.369995,149.029999,147.131714,83281300
9/16/2021,148.440002,148.970001,147.220001,148.789993,146.894791,68034100
9/17/2021,148.820007,148.820007,145.759995,146.059998,144.199539,129868800
9/20/2021,143.800003,144.839996,141.270004,142.940002,141.119324,123478900
9/21/2021,143.929993,144.600006,142.779999,143.429993,141.603043,75834000
9/22/2021,144.449997,146.429993,143.699997,145.850006,143.992218,76404300
9/23/2021,146.649994,147.080002,145.639999,146.830002,144.959763,64838200
9/24/2021,145.660004,147.470001,145.559998,146.919998,145.048599,53477900
9/27/2021,145.470001,145.960007,143.820007,145.369995,143.518341,74150700
9/28/2021,143.25,144.75,141.690002,141.910004,140.102432,108972300
9/29/2021,142.470001,144.449997,142.029999,142.830002,141.010712,74602000
9/30/2021,143.660004,144.380005,141.279999,141.5,139.697662,89056700
10/1/2021,141.899994,142.919998,139.110001,142.649994,140.833008,94639600
10/4/2021,141.759995,142.210007,138.270004,139.139999,137.367706,98322000
10/5/2021,139.490005,142.240005,139.360001,141.110001,139.312592,80861100
10/6/2021,139.470001,142.149994,138.369995,142,140.191269,83221100
10/7/2021,143.059998,144.220001,142.720001,143.289993,141.464828,61732700
10/8/2021,144.029999,144.179993,142.559998,142.899994,141.079788,58773200
10/11/2021,142.270004,144.809998,141.809998,142.809998,140.990952,64452200
10/12/2021,143.229996,143.25,141.039993,141.509995,139.70752,73035900
10/13/2021,141.240005,141.399994,139.199997,140.910004,139.115158,78762700
10/14/2021,142.110001,143.880005,141.509995,143.759995,141.928833,69907100
10/15/2021,143.770004,144.899994,143.509995,144.839996,142.995102,67940300
10/18/2021,143.449997,146.839996,143.160004,146.550003,144.683319,85589200
10/19/2021,147.009995,149.169998,146.550003,148.759995,146.865173,76378900
10/20/2021,148.699997,149.75,148.119995,149.259995,147.35878,58418800
10/21/2021,148.809998,149.639999,147.869995,149.479996,147.576004,61421000
10/22/2021,149.690002,150.179993,148.639999,148.690002,146.796066,58883400
10/25/2021,148.679993,149.369995,147.619995,148.639999,146.746689,50720600
10/26/2021,149.330002,150.839996,149.009995,149.320007,147.41803,60893400
10/27/2021,149.360001,149.729996,148.490005,148.850006,146.954025,56094900
10/28/2021,149.820007,153.169998,149.720001,152.570007,150.626663,100077900
10/29/2021,147.220001,149.940002,146.410004,149.800003,147.891907,124953200
11/1/2021,148.990005,149.699997,147.800003,148.960007,147.062622,74588300
11/2/2021,148.660004,151.570007,148.649994,150.020004,148.109116,69122000
11/3/2021,150.389999,151.970001,149.820007,151.490005,149.560425,54511500
11/4/2021,151.580002,152.429993,150.639999,150.960007,149.03717,60394600
11/5/2021,151.889999,152.199997,150.059998,151.279999,149.571045,65463900
11/8/2021,151.410004,151.570007,150.160004,150.440002,148.74054,55020900
11/9/2021,150.199997,151.429993,150.059998,150.809998,149.106354,56787900
11/10/2021,150.020004,150.130005,147.850006,147.919998,146.249008,65187100
11/11/2021,148.960007,149.429993,147.679993,147.869995,146.199554,41000000
11/12/2021,148.429993,150.399994,147.479996,149.990005,148.295609,63804000
11/15/2021,150.369995,151.880005,149.429993,150,148.305481,59222800
11/16/2021,149.940002,151.490005,149.339996,151,149.294205,59256200
11/17/2021,151,155,150.990005,153.490005,151.756104,88807000
11/18/2021,153.710007,158.669998,153.050003,157.869995,156.086594,137827700
11/19/2021,157.649994,161.020004,156.529999,160.550003,158.736313,117305600
11/22/2021,161.679993,165.699997,161,161.020004,159.201019,117467900
11/23/2021,161.119995,161.800003,159.059998,161.410004,159.586639,96041900
11/24/2021,160.75,162.139999,159.639999,161.940002,160.110626,69463600
11/26/2021,159.570007,160.449997,156.360001,156.809998,155.038589,76959800
11/29/2021,159.369995,161.190002,158.789993,160.240005,158.429825,88748200
11/30/2021,159.990005,165.520004,159.919998,165.300003,163.432663,174048100
12/1/2021,167.479996,170.300003,164.529999,164.770004,162.908646,152052500
12/2/2021,158.740005,164.199997,157.800003,163.759995,161.910034,136739200
12/3/2021,164.020004,164.960007,159.720001,161.839996,160.011765,118023100
12/6/2021,164.289993,167.880005,164.279999,165.320007,163.452438,107497000
12/7/2021,169.080002,171.580002,168.339996,171.179993,169.246216,120405400
12/8/2021,172.130005,175.960007,170.699997,175.080002,173.102188,116998900
12/9/2021,174.910004,176.75,173.919998,174.559998,172.588028,108923700
12/10/2021,175.210007,179.630005,174.690002,179.449997,177.422806,115402700
12/13/2021,181.119995,182.130005,175.529999,175.740005,173.7547,153237000
12/14/2021,175.25,177.740005,172.210007,174.330002,172.360672,139380400
12/15/2021,175.110001,179.5,172.309998,179.300003,177.274521,131063300
12/16/2021,179.279999,181.139999,170.75,172.259995,170.314026,150185800
12/17/2021,169.929993,173.470001,169.690002,171.139999,169.206696,195432700
12/20/2021,168.279999,170.580002,167.460007,169.75,167.832382,107499100
12/21/2021,171.559998,173.199997,169.119995,172.990005,171.035797,91185900
12/22/2021,173.039993,175.860001,172.149994,175.639999,173.655853,92135300
12/23/2021,175.850006,176.850006,175.270004,176.279999,174.28862,68356600
12/27/2021,177.089996,180.419998,177.070007,180.330002,178.292877,74919600
12/28/2021,180.160004,181.330002,178.529999,179.289993,177.264633,79144300
12/29/2021,179.330002,180.630005,178.139999,179.380005,177.353622,62348900
12/30/2021,179.470001,180.570007,178.089996,178.199997,176.186935,59773000
12/31/2021,178.089996,179.229996,177.259995,177.570007,175.564087,64062300
1/3/2022,177.830002,182.880005,177.710007,182.009995,179.953888,104487900
1/4/2022,182.630005,182.940002,179.119995,179.699997,177.669968,99310400
1/5/2022,179.610001,180.169998,174.639999,174.919998,172.943985,94537600
1/6/2022,172.699997,175.300003,171.639999,172,170.056961,96904000
1/7/2022,172.889999,174.139999,171.029999,172.169998,170.225037,86709100
1/10/2022,169.080002,172.5,168.169998,172.190002,170.244827,106765600
1/11/2022,172.320007,175.179993,170.820007,175.080002,173.102188,76138300
1/12/2022,176.119995,177.179993,174.820007,175.529999,173.547089,74805200
1/13/2022,175.779999,176.619995,171.789993,172.190002,170.244827,84505800
1/14/2022,171.339996,173.779999,171.089996,173.070007,171.114899,80440800
1/18/2022,171.509995,172.539993,169.410004,169.800003,167.881836,90956700
1/19/2022,170,171.080002,165.940002,166.229996,164.352127,94815000
1/20/2022,166.979996,169.679993,164.179993,164.509995,162.65155,91420500
1/21/2022,164.419998,166.330002,162.300003,162.410004,160.575287,122848900
1/24/2022,160.020004,162.300003,154.699997,161.619995,159.794235,162294600
1/25/2022,158.979996,162.759995,157.020004,159.779999,157.975006,115798400
1/26/2022,163.5,164.389999,157.820007,159.690002,157.886017,108275300
1/27/2022,162.449997,163.839996,158.279999,159.220001,157.421371,121954600
1/28/2022,165.710007,170.350006,162.800003,170.330002,168.405838,179935700
1/31/2022,170.160004,175,169.509995,174.779999,172.805542,115541600
2/1/2022,174.009995,174.839996,172.309998,174.610001,172.637482,86213900
2/2/2022,174.75,175.880005,173.330002,175.839996,173.853592,84914300
2/3/2022,174.479996,176.240005,172.119995,172.899994,170.946808,89418100
2/4/2022,171.679993,174.100006,170.679993,172.389999,170.659714,82465400
2/7/2022,172.860001,173.949997,170.949997,171.660004,169.937042,77251200
2/8/2022,171.729996,175.350006,171.429993,174.830002,173.075226,74829200
2/9/2022,176.050003,176.649994,174.899994,176.279999,174.510681,71285000
2/10/2022,174.139999,175.479996,171.550003,172.119995,170.392426,90865900
2/11/2022,172.330002,173.080002,168.039993,168.639999,166.947357,98670700
2/14/2022,167.369995,169.580002,166.559998,168.880005,167.184937,86185500
2/15/2022,170.970001,172.949997,170.25,172.789993,171.05571,62527400
2/16/2022,171.850006,173.339996,170.050003,172.550003,170.818115,61177400
2/17/2022,171.029999,171.910004,168.470001,168.880005,167.184937,69589300
2/18/2022,169.820007,170.539993,166.190002,167.300003,165.620819,82772700
2/22/2022,164.979996,166.690002,162.149994,164.320007,162.670746,91162800
2/23/2022,165.539993,166.149994,159.75,160.070007,158.463394,90009200
2/24/2022,152.580002,162.850006,152,162.740005,161.106583,141147500
2/25/2022,163.839996,165.119995,160.869995,164.850006,163.195404,91974200
2/28/2022,163.059998,165.419998,162.429993,165.119995,163.462677,95056600
3/1/2022,164.699997,166.600006,161.970001,163.199997,161.561966,83474400
3/2/2022,164.389999,167.360001,162.949997,166.559998,164.888229,79724800
3/3/2022,168.470001,168.910004,165.550003,166.229996,164.561539,76678400
3/4/2022,164.490005,165.550003,162.100006,163.169998,161.532257,83737200
3/7/2022,163.360001,165.020004,159.039993,159.300003,157.701111,96418800
3/8/2022,158.820007,162.880005,155.800003,157.440002,155.859802,131148300
3/9/2022,161.479996,163.410004,159.410004,162.949997,161.314484,91454900
3/10/2022,160.199997,160.389999,155.979996,158.520004,156.928925,105342000
3/11/2022,158.929993,159.279999,154.5,154.729996,153.176971,96970100
3/14/2022,151.449997,154.119995,150.100006,150.619995,149.108246,108732100
3/15/2022,150.899994,155.570007,150.380005,155.089996,153.533356,92964300
3/16/2022,157.050003,160,154.460007,159.589996,157.98819,102300200
3/17/2022,158.610001,161,157.630005,160.619995,159.007843,75615400
3/18/2022,160.509995,164.479996,159.759995,163.979996,162.334137,123511700
3/21/2022,163.509995,166.350006,163.009995,165.380005,163.720078,95811400
3/22/2022,165.509995,169.419998,164.910004,168.820007,167.125549,81532000
3/23/2022,167.990005,172.639999,167.649994,170.210007,168.501617,98062700
3/24/2022,171.059998,174.139999,170.210007,174.070007,172.322876,90131400
3/25/2022,173.880005,175.279999,172.75,174.720001,172.966339,80546200
3/28/2022,172.169998,175.729996,172,175.600006,173.837509,90371900
3/29/2022,176.690002,179.009995,176.339996,178.960007,177.163803,100589400
3/30/2022,178.550003,179.610001,176.699997,177.770004,175.985733,92633200
3/31/2022,177.839996,178.029999,174.399994,174.610001,172.857437,103049300
4/1/2022,174.029999,174.880005,171.940002,174.309998,172.56044,78751300
4/4/2022,174.570007,178.490005,174.440002,178.440002,176.649017,76468400
4/5/2022,177.5,178.300003,174.419998,175.059998,173.302917,73401800
4/6/2022,172.360001,173.630005,170.130005,171.830002,170.105347,89058800
4/7/2022,171.160004,173.360001,169.850006,172.139999,170.412216,77594700
4/8/2022,171.779999,171.779999,169.199997,170.089996,168.382797,76575500
4/11/2022,168.710007,169.029999,165.5,165.75,164.086349,72246700
4/12/2022,168.020004,169.869995,166.639999,167.660004,165.977219,79265200
4/13/2022,167.389999,171.039993,166.770004,170.399994,168.689697,70618900
4/14/2022,170.619995,171.270004,165.039993,165.289993,163.630981,75329400
4/18/2022,163.919998,166.600006,163.570007,165.070007,163.413193,69023900
4/19/2022,165.020004,167.820007,163.910004,167.399994,165.719803,67723800
4/20/2022,168.759995,168.880005,166.100006,167.229996,165.551529,67929800
4/21/2022,168.910004,171.529999,165.910004,166.419998,164.749634,87227800
4/22/2022,166.460007,167.869995,161.5,161.789993,160.166122,84882400
4/25/2022,161.119995,163.169998,158.460007,162.880005,161.245193,96046400
4/26/2022,162.25,162.339996,156.720001,156.800003,155.226212,95623200
4/27/2022,155.910004,159.789993,155.380005,156.570007,154.99852,88063200
4/28/2022,159.25,164.520004,158.929993,163.639999,161.997543,130216800
4/29/2022,161.839996,166.199997,157.25,157.649994,156.067673,131747600
5/2/2022,156.710007,158.229996,153.270004,157.960007,156.374557,123055300
5/3/2022,158.149994,160.710007,156.320007,159.479996,157.879303,88966500
5/4/2022,159.669998,166.479996,159.259995,166.020004,164.353653,108256500
5/5/2022,163.850006,164.080002,154.949997,156.770004,155.196518,130525300
5/6/2022,156.009995,159.440002,154.179993,157.279999,155.930145,116124600
5/9/2022,154.929993,155.830002,151.490005,152.059998,150.754959,131577900
5/10/2022,155.520004,156.740005,152.929993,154.509995,153.183914,115366700
5/11/2022,153.5,155.449997,145.809998,146.5,145.242661,142689800
5/12/2022,142.770004,146.199997,138.800003,142.559998,141.336487,182602000
5/13/2022,144.589996,148.100006,143.110001,147.110001,145.847443,113990900
5/16/2022,145.550003,147.520004,144.179993,145.539993,144.290894,86643800
5/17/2022,148.860001,149.770004,146.679993,149.240005,147.959167,78336300
5/18/2022,146.850006,147.360001,139.899994,140.820007,139.61142,109742900
5/19/2022,139.880005,141.660004,136.600006,137.350006,136.171204,136095600
5/20/2022,139.089996,140.699997,132.610001,137.589996,136.409134,137426100
5/23/2022,137.789993,143.259995,137.649994,143.110001,141.881775,117726300
5/24/2022,140.809998,141.970001,137.330002,140.360001,139.155365,104132700
5/25/2022,138.429993,141.789993,138.339996,140.520004,139.313995,92482700
5/26/2022,137.389999,144.339996,137.139999,143.779999,142.546005,90601500
5/27/2022,145.389999,149.679993,145.259995,149.639999,148.355713,90978500
5/31/2022,149.070007,150.660004,146.839996,148.839996,147.562576,103718400
6/1/2022,149.899994,151.740005,147.679993,148.710007,147.433701,74286600
6/2/2022,147.830002,151.270004,146.860001,151.210007,149.912247,72348100
6/3/2022,146.899994,147.970001,144.460007,145.380005,144.132294,88570300
6/6/2022,147.029999,148.570007,144.899994,146.139999,144.885757,71598400
6/7/2022,144.350006,149,144.100006,148.710007,147.433701,67808200
6/8/2022,148.580002,149.869995,147.460007,147.960007,146.69017,53950200
6/9/2022,147.080002,147.949997,142.529999,142.639999,141.415802,69473000
6/10/2022,140.279999,140.759995,137.059998,137.130005,135.953094,91437900
6/13/2022,132.869995,135.199997,131.440002,131.880005,130.748154,122207100
6/14/2022,133.130005,133.889999,131.479996,132.759995,131.62059,84784300
6/15/2022,134.289993,137.339996,132.160004,135.429993,134.267654,91533000
6/16/2022,132.080002,132.389999,129.039993,130.059998,128.943771,108123900
6/17/2022,130.070007,133.080002,129.809998,131.559998,130.430893,134520300
6/21/2022,133.419998,137.059998,133.320007,135.869995,134.703903,81000500
6/22/2022,134.789993,137.759995,133.910004,135.350006,134.18837,73409200
6/23/2022,136.820007,138.589996,135.630005,138.270004,137.083313,72433800
6/24/2022,139.899994,141.910004,139.770004,141.660004,140.444214,89116800
6/27/2022,142.699997,143.490005,140.970001,141.660004,140.444214,70207900
6/28/2022,142.130005,143.419998,137.320007,137.440002,136.260422,67083400
6/29/2022,137.460007,140.669998,136.669998,139.229996,138.035034,66242400
6/30/2022,137.25,138.369995,133.770004,136.720001,135.546616,98964500
7/1/2022,136.039993,139.039993,135.660004,138.929993,137.737625,71051600
7/5/2022,137.770004,141.610001,136.929993,141.559998,140.345047,73353800
7/6/2022,141.350006,144.119995,141.080002,142.919998,141.69339,74064300
7/7/2022,143.289993,146.550003,143.279999,146.350006,145.093964,66253700
7/8/2022,145.259995,147.550003,145,147.039993,145.77803,64547800
7/11/2022,145.669998,146.639999,143.779999,144.869995,143.626663,63141600
7/12/2022,145.759995,148.449997,145.050003,145.860001,144.60817,77588800
7/13/2022,142.990005,146.449997,142.119995,145.490005,144.241364,71185600
7/14/2022,144.080002,148.949997,143.25,148.470001,147.19577,78140700
7/15/2022,149.779999,150.860001,148.199997,150.169998,148.881149,76259900
7/18/2022,150.740005,151.570007,146.699997,147.070007,145.80777,81420900
7/19/2022,147.919998,151.229996,146.910004,151,149.704041,82982400
7/20/2022,151.119995,153.720001,150.369995,153.039993,151.726517,64823400
7/21/2022,154.5,155.570007,151.940002,155.350006,154.016708,65086600
7/22/2022,155.389999,156.279999,153.410004,154.089996,152.767532,66675400
7/25/2022,154.009995,155.039993,152.279999,152.949997,151.637299,53623900
7/26/2022,152.259995,153.089996,150.800003,151.600006,150.298904,55138700
7/27/2022,152.580002,157.330002,152.160004,156.789993,155.444351,78620700
7/28/2022,156.979996,157.639999,154.410004,157.350006,155.999557,81378700
7/29/2022,161.240005,163.630005,159.5,162.509995,161.11525,101786900
8/1/2022,161.009995,163.589996,160.889999,161.509995,160.123856,67829400
8/2/2022,160.100006,162.410004,159.630005,160.009995,158.636719,59907000
8/3/2022,160.839996,166.589996,160.75,166.130005,164.704193,82507500
8/4/2022,166.009995,167.190002,164.429993,165.809998,164.386932,55474100
8/5/2022,163.210007,165.850006,163,165.350006,164.1586,56697000
8/8/2022,166.369995,167.809998,164.199997,164.869995,163.682037,60276900
8/9/2022,164.020004,165.820007,163.25,164.919998,163.731705,63135500
8/10/2022,167.679993,169.339996,166.899994,169.240005,168.020569,70170500
8/11/2022,170.059998,170.990005,168.190002,168.490005,167.275986,57149200
8/12/2022,169.820007,172.169998,169.399994,172.100006,170.859955,68039400
8/15/2022,171.520004,173.389999,171.350006,173.190002,171.942108,54091700
8/16/2022,172.779999,173.710007,171.660004,173.029999,171.783279,56377100
8/17/2022,172.770004,176.149994,172.570007,174.550003,173.292297,79542000
8/18/2022,173.75,174.899994,173.119995,174.149994,172.895172,62290100
8/19/2022,173.029999,173.740005,171.309998,171.520004,170.284134,70346300
8/22/2022,169.690002,169.860001,167.139999,167.570007,166.36261,69026800
8/23/2022,167.080002,168.710007,166.649994,167.229996,166.02507,54147100
8/24/2022,167.320007,168.110001,166.25,167.529999,166.322891,53841500
8/25/2022,168.779999,170.139999,168.350006,170.029999,168.804871,51218200
8/26/2022,170.570007,171.050003,163.559998,163.619995,162.441055,78961000
8/29/2022,161.149994,162.899994,159.820007,161.380005,160.217194,73314000
8/30/2022,162.130005,162.559998,157.720001,158.910004,157.765015,77906200
8/31/2022,160.309998,160.580002,157.139999,157.220001,156.087173,87991100
9/1/2022,156.639999,158.419998,154.669998,157.960007,156.821854,74229900
9/2/2022,159.75,160.360001,154.970001,155.809998,154.687332,76957800
9/6/2022,156.470001,157.089996,153.690002,154.529999,153.41655,73714800
9/7/2022,154.820007,156.669998,153.610001,155.960007,154.836258,87449600
9/8/2022,154.639999,156.360001,152.679993,154.460007,153.347076,84923800
9/9/2022,155.470001,157.820007,154.75,157.369995,156.236084,68028800
9/12/2022,159.589996,164.259995,159.300003,163.429993,162.252426,104956000
9/13/2022,159.899994,160.539993,153.369995,153.839996,152.731537,122656600
9/14/2022,154.789993,157.100006,153.610001,155.309998,154.190933,87965400
9/15/2022,154.649994,155.240005,151.380005,152.369995,151.272095,90481100
9/16/2022,151.210007,151.350006,148.369995,150.699997,149.614166,162278800
9/19/2022,149.309998,154.559998,149.100006,154.479996,153.366913,81474200
9/20/2022,153.399994,158.080002,153.080002,156.899994,155.769485,107689800
9/21/2022,157.339996,158.740005,153.600006,153.720001,152.612411,101696800
9/22/2022,152.380005,154.470001,150.910004,152.740005,151.63945,86652500
9/23/2022,151.190002,151.470001,148.559998,150.429993,149.346115,96029900
9/26/2022,149.660004,153.770004,149.639999,150.770004,149.68367,93339400
9/27/2022,152.740005,154.720001,149.949997,151.759995,150.666504,84442700
9/28/2022,147.639999,150.639999,144.839996,149.839996,148.760345,146691400
9/29/2022,146.100006,146.720001,140.679993,142.479996,141.453384,128138200
9/30/2022,141.279999,143.100006,138,138.199997,137.204224,124925300
10/3/2022,138.210007,143.070007,137.690002,142.449997,141.423599,114311700
10/4/2022,145.029999,146.220001,144.259995,146.100006,145.047318,87830100
10/5/2022,144.070007,147.380005,143.009995,146.399994,145.345123,79471000
10/6/2022,145.809998,147.539993,145.220001,145.429993,144.382111,68402200
10/7/2022,142.539993,143.100006,139.449997,140.089996,139.080612,85925600
10/10/2022,140.419998,141.889999,138.570007,140.419998,139.408234,74899000
10/11/2022,139.899994,141.350006,138.220001,138.979996,137.978592,77033700
10/12/2022,139.130005,140.360001,138.160004,138.339996,137.343216,70433700
10/13/2022,134.990005,143.589996,134.369995,142.990005,141.959717,113224000
10/14/2022,144.309998,144.520004,138.190002,138.380005,137.382919,88598000
10/17/2022,141.070007,142.899994,140.270004,142.410004,141.383896,85250900
10/18/2022,145.490005,146.699997,140.610001,143.75,142.714233,99136600
10/19/2022,141.690002,144.949997,141.5,143.860001,142.823425,61758300
10/20/2022,143.020004,145.889999,142.649994,143.389999,142.356827,64522000
10/21/2022,142.869995,147.850006,142.649994,147.270004,146.208862,86548600
10/24/2022,147.190002,150.229996,146,149.449997,148.373154,75981900
10/25/2022,150.089996,152.490005,149.360001,152.339996,151.24234,74732300
10/26/2022,150.960007,151.990005,148.039993,149.350006,148.27388,88194300
10/27/2022,148.070007,149.050003,144.130005,144.800003,143.756638,109180200
10/28/2022,148.199997,157.5,147.820007,155.740005,154.617844,164762400
10/31/2022,153.160004,154.240005,151.919998,153.339996,152.235138,97943200
11/1/2022,155.080002,155.449997,149.130005,150.649994,149.564514,80379300
11/2/2022,148.949997,152.169998,145,145.029999,143.985016,93604600
11/3/2022,142.059998,142.800003,138.75,138.880005,137.879318,97918500
11/4/2022,142.089996,142.669998,134.380005,138.380005,137.610825,140814800
11/7/2022,137.110001,139.149994,135.669998,138.919998,138.147797,83374600
11/8/2022,140.410004,141.429993,137.490005,139.5,138.724594,89908500
11/9/2022,138.5,138.550003,134.589996,134.869995,134.120331,74917800
11/10/2022,141.240005,146.869995,139.5,146.869995,146.053635,118854000
11/11/2022,145.820007,150.009995,144.369995,149.699997,148.867905,93979700
11/14/2022,148.970001,150.279999,147.429993,148.279999,147.455795,73374100
11/15/2022,152.220001,153.589996,148.559998,150.039993,149.206009,89868300
11/16/2022,149.130005,149.869995,147.289993,148.789993,147.962952,64218300
11/17/2022,146.429993,151.479996,146.149994,150.720001,149.882233,80389400
11/18/2022,152.309998,152.699997,149.970001,151.289993,150.449066,74829600
11/21/2022,150.160004,150.369995,147.720001,148.009995,147.187302,58724100
11/22/2022,148.130005,150.419998,146.929993,150.179993,149.34523,51804100
11/23/2022,149.449997,151.830002,149.339996,151.070007,150.230301,58301400
11/25/2022,148.309998,148.880005,147.119995,148.110001,147.286743,35195900
11/28/2022,145.139999,146.639999,143.380005,144.220001,143.418365,69246000
11/29/2022,144.289993,144.809998,140.350006,141.169998,140.385315,83763800
11/30/2022,141.399994,148.720001,140.550003,148.029999,147.207184,111380900
12/1/2022,148.210007,149.130005,146.610001,148.309998,147.485626,71250400
12/2/2022,145.960007,148,145.649994,147.809998,146.988419,65447400
12/5/2022,147.770004,150.919998,145.770004,146.630005,145.814972,68826400
12/6/2022,147.070007,147.300003,141.919998,142.910004,142.115646,64727200
12/7/2022,142.190002,143.369995,140,140.940002,140.156601,69721100
12/8/2022,142.360001,143.520004,141.100006,142.649994,141.857086,62128300
12/9/2022,142.339996,145.570007,140.899994,142.160004,141.369812,76097000
12/12/2022,142.699997,144.5,141.059998,144.490005,143.686859,70462700
12/13/2022,149.5,149.970001,144.240005,145.470001,144.661423,93886200
12/14/2022,145.350006,146.660004,141.160004,143.210007,142.413986,82291200
12/15/2022,141.110001,141.800003,136.029999,136.5,135.741272,98931900
12/16/2022,136.690002,137.649994,133.729996,134.509995,133.762344,160156900
12/19/2022,135.110001,135.199997,131.320007,132.369995,131.634216,79592600
12/20/2022,131.389999,133.25,129.889999,132.300003,131.564636,77432800
12/21/2022,132.979996,136.809998,132.75,135.449997,134.697113,85928000
12/22/2022,134.350006,134.559998,130.300003,132.229996,131.49501,77852100
12/23/2022,130.919998,132.419998,129.639999,131.860001,131.12706,63814900
12/27/2022,131.380005,131.410004,128.720001,130.029999,129.307236,69007800
12/28/2022,129.669998,131.029999,125.870003,126.040001,125.339409,85438400
12/29/2022,127.989998,130.479996,127.730003,129.610001,128.889572,75703700
12/30/2022,128.410004,129.949997,127.43,129.929993,129.207779,77034200
1/3/2023,130.279999,130.899994,124.169998,125.07,124.374802,112117500
1/4/2023,126.889999,128.660004,125.080002,126.360001,125.657639,89113600
1/5/2023,127.129997,127.769997,124.760002,125.019997,124.325089,80962700
1/6/2023,126.010002,130.289993,124.889999,129.619995,128.899506,87754700
1/9/2023,130.470001,133.410004,129.889999,130.149994,129.426544,70790800
1/10/2023,130.259995,131.259995,128.119995,130.729996,130.003326,63896200
1/11/2023,131.25,133.509995,130.460007,133.490005,132.748016,69458900
1/12/2023,133.880005,134.259995,131.440002,133.410004,132.668442,71379600
1/13/2023,132.029999,134.919998,131.660004,134.759995,134.010941,57809700
1/17/2023,134.830002,137.289993,134.130005,135.940002,135.184372,63646600
1/18/2023,136.820007,138.610001,135.029999,135.210007,134.45845,69672800
1/19/2023,134.080002,136.25,133.770004,135.270004,134.518112,58280400
1/20/2023,135.279999,138.020004,134.220001,137.869995,137.103653,80223600
1/23/2023,138.119995,143.320007,137.899994,141.110001,140.325638,81760300
1/24/2023,140.309998,143.160004,140.300003,142.529999,141.737762,66435100
1/25/2023,140.889999,142.429993,138.809998,141.860001,141.071472,65799300
1/26/2023,143.169998,144.25,141.899994,143.960007,143.159821,54105100
1/27/2023,143.160004,147.229996,143.080002,145.929993,145.118851,70555800
1/30/2023,144.960007,145.550003,142.850006,143,142.205139,64015300
1/31/2023,142.699997,144.339996,142.279999,144.289993,143.487946,65874500
2/1/2023,143.970001,146.610001,141.320007,145.429993,144.621628,77663600
